id,source_ip,dur,spkts,sbytes,sttl,swin,stcpb,dtcpb,rate,pps,ttl_ratio,tcp_diff,swin_interaction,label
212,10.0.0.5,1738430319,1,1028,64,83,305032918,2315938213,5.91E-07,5.75E-10,3.68E-08,2010905295,25317732194,0
213,10.0.0.3,1738430319,1,826,64,85,2315938213,305033058,4.75E-07,5.75E-10,3.68E-08,-2010905155,196854748105,0
214,10.0.0.3,1738430319,1,975,64,85,2315938213,305033058,5.61E-07,5.75E-10,3.68E-08,-2010905155,196854748105,0
215,10.0.0.3,1738430319,1,773,64,85,2315938331,305033058,4.45E-07,5.75E-10,3.68E-08,-2010905273,196854758135,0
216,10.0.0.5,1738430319,1,962,64,83,305033058,2315938331,5.53E-07,5.75E-10,3.68E-08,2010905273,25317743814,0
217,10.0.0.5,1738430319,1,849,64,83,305033058,2315938332,4.88E-07,5.75E-10,3.68E-08,2010905274,25317743814,0
218,10.0.0.3,1738430319,1,855,64,85,2315938332,305033059,4.92E-07,5.75E-10,3.68E-08,-2010905273,196854758220,0
219,10.0.0.5,1738430319,1,862,64,42340,3720573248,0,4.96E-07,5.75E-10,3.68E-08,-3720573248,157529071320320,0
220,10.0.0.2,1738430319,1,971,64,43440,287676367,3720573249,5.59E-07,5.75E-10,3.68E-08,3432896882,12496661382480,0
221,10.0.0.5,1738430319,1,788,64,83,3720573249,287676368,4.53E-07,5.75E-10,3.68E-08,-3432896881,308807579667,0
222,10.0.0.5,1738430319,1,1041,64,83,3720573249,287676368,5.99E-07,5.75E-10,3.68E-08,-3432896881,308807579667,0
223,10.0.0.2,1738430319,1,939,64,85,287676368,3720573389,5.40E-07,5.75E-10,3.68E-08,3432897021,24452491280,0
224,10.0.0.2,1738430319,1,948,64,85,287676368,3720573389,5.45E-07,5.75E-10,3.68E-08,3432897021,24452491280,0
225,10.0.0.2,1738430319,1,907,64,85,287676486,3720573389,5.22E-07,5.75E-10,3.68E-08,3432896903,24452501310,0
226,10.0.0.5,1738430319,1,767,64,83,3720573389,287676486,4.41E-07,5.75E-10,3.68E-08,-3432896903,308807591287,0
227,10.0.0.5,1738430319,1,884,64,83,3720573389,287676487,5.09E-07,5.75E-10,3.68E-08,-3432896902,308807591287,0
228,10.0.0.2,1738430319,1,943,64,85,287676487,3720573390,5.42E-07,5.75E-10,3.68E-08,3432896903,24452501395,0
229,10.0.0.5,1738430319,1,866,64,42340,487018202,0,4.98E-07,5.75E-10,3.68E-08,-487018202,20620350672680,0
230,10.0.0.2,1738430319,1,864,64,43440,619278617,487018203,4.97E-07,5.75E-10,3.68E-08,-132260414,26901463122480,0
231,10.0.0.5,1738430319,1,866,64,83,487018203,619278618,4.98E-07,5.75E-10,3.68E-08,132260415,40422510849,0
232,10.0.0.5,1738430319,1,987,64,83,487018203,619278618,5.68E-07,5.75E-10,3.68E-08,132260415,40422510849,0
233,10.0.0.2,1738430319,1,919,64,85,619278618,487018411,5.29E-07,5.75E-10,3.68E-08,-132260207,52638682530,0
234,10.0.0.5,1738430319,1,851,64,83,487018411,619278618,4.90E-07,5.75E-10,3.68E-08,132260207,40422528113,0
235,10.0.0.2,1738430319,1,804,64,85,619278618,487018420,4.62E-07,5.75E-10,3.68E-08,-132260198,52638682530,0
236,10.0.0.2,1738430319,1,964,64,85,619278618,487018420,5.55E-07,5.75E-10,3.68E-08,-132260198,52638682530,0
237,10.0.0.2,1738430319,1,880,64,85,619278736,487018420,5.06E-07,5.75E-10,3.68E-08,-132260316,52638692560,0
238,10.0.0.5,1738430319,1,793,64,83,487018420,619278736,4.56E-07,5.75E-10,3.68E-08,132260316,40422528860,0
239,10.0.0.5,1738430319,1,773,64,83,487018420,619278775,4.45E-07,5.75E-10,3.68E-08,132260355,40422528860,0
240,10.0.0.2,1738430319,1,901,64,85,619278775,487018421,5.18E-07,5.75E-10,3.68E-08,-132260354,52638695875,0
241,10.0.0.5,1738430319,1,778,64,42340,411847472,0,4.48E-07,5.75E-10,3.68E-08,-411847472,17437621964480,0
242,10.0.0.1,1738430319,1,816,64,43440,4086914303,411847473,4.69E-07,5.75E-10,3.68E-08,-3675066830,177535557322320,0
243,10.0.0.5,1738430319,1,934,64,83,411847473,4086914304,5.37E-07,5.75E-10,3.68E-08,3675066831,34183340259,0
244,10.0.0.5,1738430319,1,963,64,83,411847473,4086914304,5.54E-07,5.75E-10,3.68E-08,3675066831,34183340259,0
245,10.0.0.1,1738430319,1,936,64,85,4086914304,411847620,5.38E-07,5.75E-10,3.68E-08,-3675066684,347387715840,0
246,10.0.0.1,1738430319,1,954,64,85,4086914304,411847620,5.49E-07,5.75E-10,3.68E-08,-3675066684,347387715840,0
247,10.0.0.1,1738430319,1,964,64,85,4086914422,411847620,5.55E-07,5.75E-10,3.68E-08,-3675066802,347387725870,0
248,10.0.0.5,1738430319,1,925,64,83,411847620,4086914422,5.32E-07,5.75E-10,3.68E-08,3675066802,34183352460,0
249,10.0.0.5,1738430319,1,929,64,83,411847620,4086914443,5.34E-07,5.75E-10,3.68E-08,3675066823,34183352460,0
250,10.0.0.1,1738430319,1,792,64,85,4086914443,411847621,4.56E-07,5.75E-10,3.68E-08,-3675066822,347387727655,0
251,10.0.0.5,1738430320,1,956,64,42340,4023039298,0,5.50E-07,5.75E-10,3.68E-08,-4023039298,170335483877320,0
252,10.0.0.1,1738430320,1,776,64,43440,141040695,4023039299,4.46E-07,5.75E-10,3.68E-08,3881998604,6126807790800,0
253,10.0.0.5,1738430320,1,791,64,83,4023039299,141040696,4.55E-07,5.75E-10,3.68E-08,-3881998603,333912261817,0
254,10.0.0.5,1738430320,1,1061,64,83,4023039299,141040696,6.10E-07,5.75E-10,3.68E-08,-3881998603,333912261817,0
255,10.0.0.1,1738430320,1,923,64,85,141040696,4023039439,5.31E-07,5.75E-10,3.68E-08,3881998743,11988459160,0
256,10.0.0.1,1738430320,1,931,64,85,141040696,4023039439,5.36E-07,5.75E-10,3.68E-08,3881998743,11988459160,0
257,10.0.0.1,1738430320,1,958,64,85,141040814,4023039439,5.51E-07,5.75E-10,3.68E-08,3881998625,11988469190,0
258,10.0.0.5,1738430320,1,819,64,83,4023039439,141040814,4.71E-07,5.75E-10,3.68E-08,-3881998625,333912273437,0
259,10.0.0.5,1738430320,1,866,64,83,4023039439,141040815,4.98E-07,5.75E-10,3.68E-08,-3881998624,333912273437,0
260,10.0.0.1,1738430320,1,825,64,85,141040815,4023039440,4.75E-07,5.75E-10,3.68E-08,3881998625,11988469275,0
261,10.0.0.5,1738430320,1,795,64,42340,1961529752,0,4.57E-07,5.75E-10,3.68E-08,-1961529752,83051169699680,0
262,10.0.0.1,1738430320,1,911,64,43440,304181539,1961529753,5.24E-07,5.75E-10,3.68E-08,1657348214,13213646054160,0
263,10.0.0.5,1738430320,1,790,64,83,1961529753,304181540,4.54E-07,5.75E-10,3.68E-08,-1657348213,162806969499,0
264,10.0.0.5,1738430320,1,989,64,83,1961529753,304181540,5.69E-07,5.75E-10,3.68E-08,-1657348213,162806969499,0
265,10.0.0.1,1738430320,1,847,64,85,304181540,1961529900,4.87E-07,5.75E-10,3.68E-08,1657348360,25855430900,0
266,10.0.0.1,1738430320,1,901,64,85,304181540,1961529900,5.18E-07,5.75E-10,3.68E-08,1657348360,25855430900,0
267,10.0.0.1,1738430320,1,860,64,85,304181658,1961529900,4.95E-07,5.75E-10,3.68E-08,1657348242,25855440930,0
268,10.0.0.5,1738430320,1,966,64,83,1961529900,304181658,5.56E-07,5.75E-10,3.68E-08,-1657348242,162806981700,0
269,10.0.0.5,1738430320,1,942,64,83,1961529900,304181679,5.42E-07,5.75E-10,3.68E-08,-1657348221,162806981700,0
270,10.0.0.1,1738430320,1,947,64,85,304181679,1961529901,5.45E-07,5.75E-10,3.68E-08,1657348222,25855442715,0
271,10.0.0.5,1738430321,1,938,64,42340,3188745066,0,5.40E-07,5.75E-10,3.68E-08,-3188745066,135011466094440,0
272,10.0.0.2,1738430321,1,918,64,43440,3395390466,3188745067,5.28E-07,5.75E-10,3.68E-08,-206645399,147495761843040,0
273,10.0.0.5,1738430321,1,801,64,83,3188745067,3395390467,4.61E-07,5.75E-10,3.68E-08,206645400,264665840561,0
274,10.0.0.5,1738430321,1,1008,64,83,3188745067,3395390467,5.80E-07,5.75E-10,3.68E-08,206645400,264665840561,0
275,10.0.0.2,1738430321,1,825,64,85,3395390467,3188745275,4.75E-07,5.75E-10,3.68E-08,-206645192,288608189695,0
276,10.0.0.5,1738430321,1,972,64,83,3188745275,3395390467,5.59E-07,5.75E-10,3.68E-08,206645192,264665857825,0
277,10.0.0.2,1738430321,1,888,64,85,3395390467,3188745284,5.11E-07,5.75E-10,3.68E-08,-206645183,288608189695,0
278,10.0.0.2,1738430321,1,1033,64,85,3395390467,3188745284,5.94E-07,5.75E-10,3.68E-08,-206645183,288608189695,0
279,10.0.0.2,1738430321,1,884,64,85,3395390585,3188745284,5.09E-07,5.75E-10,3.68E-08,-206645301,288608199725,0
280,10.0.0.5,1738430321,1,953,64,83,3188745284,3395390585,5.48E-07,5.75E-10,3.68E-08,206645301,264665858572,0
281,10.0.0.5,1738430321,1,958,64,83,3188745284,3395390624,5.51E-07,5.75E-10,3.68E-08,206645340,264665858572,0
282,10.0.0.2,1738430321,1,874,64,85,3395390624,3188745285,5.03E-07,5.75E-10,3.68E-08,-206645339,288608203040,0
283,10.0.0.5,1738430321,1,820,64,42340,729238623,0,4.72E-07,5.75E-10,3.68E-08,-729238623,30875963297820,0
284,10.0.0.2,1738430321,1,963,64,43440,3583850894,729238624,5.54E-07,5.75E-10,3.68E-08,-2854612270,155682482835360,0
285,10.0.0.5,1738430321,1,913,64,83,729238624,3583850895,5.25E-07,5.75E-10,3.68E-08,2854612271,60526805792,0
286,10.0.0.5,1738430321,1,984,64,83,729238624,3583850895,5.66E-07,5.75E-10,3.68E-08,2854612271,60526805792,0
287,10.0.0.2,1738430321,1,929,64,85,3583850895,729238764,5.34E-07,5.75E-10,3.68E-08,-2854612131,304627326075,0
288,10.0.0.2,1738430321,1,1034,64,85,3583850895,729238764,5.95E-07,5.75E-10,3.68E-08,-2854612131,304627326075,0
289,10.0.0.2,1738430321,1,946,64,85,3583851013,729238764,5.44E-07,5.75E-10,3.68E-08,-2854612249,304627336105,0
290,10.0.0.5,1738430321,1,837,64,83,729238764,3583851013,4.81E-07,5.75E-10,3.68E-08,2854612249,60526817412,0
291,10.0.0.5,1738430321,1,946,64,83,729238764,3583851014,5.44E-07,5.75E-10,3.68E-08,2854612250,60526817412,0
292,10.0.0.2,1738430321,1,916,64,85,3583851014,729238765,5.27E-07,5.75E-10,3.68E-08,-2854612249,304627336190,0
293,10.0.0.5,1738430322,1,865,64,42340,31612126,0,4.98E-07,5.75E-10,3.68E-08,-31612126,1338457414840,0
294,10.0.0.1,1738430322,1,819,64,43440,3954380474,31612127,4.71E-07,5.75E-10,3.68E-08,-3922768347,171778287790560,0
295,10.0.0.5,1738430322,1,812,64,83,31612127,3954380475,4.67E-07,5.75E-10,3.68E-08,3922768348,2623806541,0
296,10.0.0.5,1738430322,1,1091,64,83,31612127,3954380475,6.28E-07,5.75E-10,3.68E-08,3922768348,2623806541,0
297,10.0.0.1,1738430322,1,930,64,85,3954380475,31612335,5.35E-07,5.75E-10,3.68E-08,-3922768140,336122340375,0
298,10.0.0.5,1738430322,1,863,64,83,31612335,3954380475,4.96E-07,5.75E-10,3.68E-08,3922768140,2623823805,0
299,10.0.0.1,1738430322,1,805,64,85,3954380475,31612344,4.63E-07,5.75E-10,3.68E-08,-3922768131,336122340375,0
300,10.0.0.1,1738430322,1,1029,64,85,3954380475,31612344,5.92E-07,5.75E-10,3.68E-08,-3922768131,336122340375,0
301,10.0.0.1,1738430322,1,830,64,85,3954380593,31612344,4.77E-07,5.75E-10,3.68E-08,-3922768249,336122350405,0
302,10.0.0.5,1738430322,1,851,64,83,31612344,3954380593,4.90E-07,5.75E-10,3.68E-08,3922768249,2623824552,0
303,10.0.0.5,1738430322,1,797,64,83,31612344,3954380632,4.58E-07,5.75E-10,3.68E-08,3922768288,2623824552,0
304,10.0.0.1,1738430322,1,918,64,85,3954380632,31612345,5.28E-07,5.75E-10,3.68E-08,-3922768287,336122353720,0
305,10.0.0.5,1738430323,1,851,64,42340,2341552211,0,4.90E-07,5.75E-10,3.68E-08,-2341552211,99141320613740,0
306,10.0.0.1,1738430323,1,859,64,43440,856503572,2341552212,4.94E-07,5.75E-10,3.68E-08,1485048640,37206515167680,0
307,10.0.0.5,1738430323,1,854,64,83,2341552212,856503573,4.91E-07,5.75E-10,3.68E-08,-1485048639,194348833596,0
308,10.0.0.5,1738430323,1,915,64,83,2341552212,856503573,5.26E-07,5.75E-10,3.68E-08,-1485048639,194348833596,0
309,10.0.0.1,1738430323,1,847,64,85,856503573,2341552359,4.87E-07,5.75E-10,3.68E-08,1485048786,72802803705,0
310,10.0.0.1,1738430323,1,1008,64,85,856503573,2341552359,5.80E-07,5.75E-10,3.68E-08,1485048786,72802803705,0
311,10.0.0.1,1738430323,1,973,64,85,856503691,2341552359,5.60E-07,5.75E-10,3.68E-08,1485048668,72802813735,0
312,10.0.0.5,1738430323,1,799,64,83,2341552359,856503691,4.60E-07,5.75E-10,3.68E-08,-1485048668,194348845797,0
313,10.0.0.5,1738430323,1,790,64,83,2341552359,856503712,4.54E-07,5.75E-10,3.68E-08,-1485048647,194348845797,0
314,10.0.0.1,1738430323,1,922,64,85,856503712,2341552360,5.30E-07,5.75E-10,3.68E-08,1485048648,72802815520,0
315,10.0.0.5,1738430324,1,795,64,42340,3570928057,0,4.57E-07,5.75E-10,3.68E-08,-3570928057,151193093933380,0
316,10.0.0.2,1738430324,1,843,64,43440,4088774427,3570928058,4.85E-07,5.75E-10,3.68E-08,-517846369,177616361108880,0
317,10.0.0.5,1738430324,1,844,64,83,3570928058,4088774428,4.85E-07,5.75E-10,3.68E-08,517846370,296387028814,0
318,10.0.0.5,1738430324,1,975,64,83,3570928058,4088774428,5.61E-07,5.75E-10,3.68E-08,517846370,296387028814,0
319,10.0.0.2,1738430324,1,818,64,85,4088774428,3570928198,4.71E-07,5.75E-10,3.68E-08,-517846230,347545826380,0
320,10.0.0.2,1738430324,1,1034,64,85,4088774428,3570928198,5.95E-07,5.75E-10,3.68E-08,-517846230,347545826380,0
321,10.0.0.2,1738430324,1,863,64,85,4088774546,3570928198,4.96E-07,5.75E-10,3.68E-08,-517846348,347545836410,0
322,10.0.0.5,1738430324,1,922,64,83,3570928198,4088774546,5.30E-07,5.75E-10,3.68E-08,517846348,296387040434,0
323,10.0.0.5,1738430324,1,801,64,83,3570928198,4088774547,4.61E-07,5.75E-10,3.68E-08,517846349,296387040434,0
324,10.0.0.2,1738430324,1,881,64,85,4088774547,3570928199,5.07E-07,5.75E-10,3.68E-08,-517846348,347545836495,0
325,10.0.0.5,1738430324,1,850,64,42340,3822849267,0,4.89E-07,5.75E-10,3.68E-08,-3822849267,161859437964780,0
326,10.0.0.3,1738430324,1,842,64,43440,625132885,3822849268,4.84E-07,5.75E-10,3.68E-08,3197716383,27155772524400,0
327,10.0.0.5,1738430324,1,916,64,83,3822849268,625132886,5.27E-07,5.75E-10,3.68E-08,-3197716382,317296489244,0
328,10.0.0.5,1738430324,1,997,64,83,3822849268,625132886,5.74E-07,5.75E-10,3.68E-08,-3197716382,317296489244,0
329,10.0.0.3,1738430324,1,844,64,85,625132886,3822849408,4.85E-07,5.75E-10,3.68E-08,3197716522,53136295310,0
330,10.0.0.3,1738430324,1,1039,64,85,625132886,3822849408,5.98E-07,5.75E-10,3.68E-08,3197716522,53136295310,0
331,10.0.0.3,1738430324,1,803,64,85,625133004,3822849408,4.62E-07,5.75E-10,3.68E-08,3197716404,53136305340,0
332,10.0.0.5,1738430324,1,798,64,83,3822849408,625133004,4.59E-07,5.75E-10,3.68E-08,-3197716404,317296500864,0
333,10.0.0.5,1738430324,1,862,64,83,3822849408,625133005,4.96E-07,5.75E-10,3.68E-08,-3197716403,317296500864,0
334,10.0.0.3,1738430324,1,831,64,85,625133005,3822849409,4.78E-07,5.75E-10,3.68E-08,3197716404,53136305425,0
335,10.0.0.5,1738430325,1,887,64,42340,1780795436,0,5.10E-07,5.75E-10,3.68E-08,-1780795436,75398878760240,0
336,10.0.0.2,1738430325,1,957,64,43440,2620100330,1780795437,5.50E-07,5.75E-10,3.68E-08,-839304893,113817158335200,0
337,10.0.0.5,1738430325,1,893,64,83,1780795437,2620100331,5.14E-07,5.75E-10,3.68E-08,839304894,147806021271,0
338,10.0.0.5,1738430325,1,916,64,42340,3962395117,0,5.27E-07,5.75E-10,3.68E-08,-3962395117,167767809253780,0
339,10.0.0.2,1738430325,1,926,64,43440,30043636,3962395118,5.33E-07,5.75E-10,3.68E-08,3932351482,1305095547840,0
340,10.0.0.5,1738430325,1,871,64,83,3962395118,30043637,5.01E-07,5.75E-10,3.68E-08,-3932351481,328878794794,0
341,10.0.0.5,1738430325,1,977,64,83,3962395118,30043637,5.62E-07,5.75E-10,3.68E-08,-3932351481,328878794794,0
342,10.0.0.2,1738430325,1,916,64,85,30043637,3962395326,5.27E-07,5.75E-10,3.68E-08,3932351689,2553709145,0
343,10.0.0.5,1738430325,1,919,64,83,3962395326,30043637,5.29E-07,5.75E-10,3.68E-08,-3932351689,328878812058,0
344,10.0.0.2,1738430325,1,896,64,85,30043637,3962395335,5.15E-07,5.75E-10,3.68E-08,3932351698,2553709145,0
345,10.0.0.5,1738430325,1,907,64,83,1780795437,2620100331,5.22E-07,5.75E-10,3.68E-08,839304894,147806021271,0
346,10.0.0.2,1738430325,1,881,64,85,2620100331,1780795577,5.07E-07,5.75E-10,3.68E-08,-839304754,222708528135,0
347,10.0.0.2,1738430325,1,929,64,85,2620100331,1780795577,5.34E-07,5.75E-10,3.68E-08,-839304754,222708528135,0
348,10.0.0.2,1738430325,1,939,64,85,2620100449,1780795577,5.40E-07,5.75E-10,3.68E-08,-839304872,222708538165,0
349,10.0.0.2,1738430325,1,902,64,85,30043637,3962395335,5.19E-07,5.75E-10,3.68E-08,3932351698,2553709145,0
350,10.0.0.5,1738430325,1,951,64,83,3962395335,30043755,5.47E-07,5.75E-10,3.68E-08,-3932351580,328878812805,0
351,10.0.0.2,1738430325,1,948,64,85,30043755,3962395335,5.45E-07,5.75E-10,3.68E-08,3932351580,2553719175,0
352,10.0.0.5,1738430325,1,783,64,83,3962395335,30043793,4.50E-07,5.75E-10,3.68E-08,-3932351542,328878812805,0
353,10.0.0.2,1738430325,1,850,64,85,30043793,3962395335,4.89E-07,5.75E-10,3.68E-08,3932351542,2553722405,0
354,10.0.0.5,1738430325,1,857,64,83,1780795577,2620100449,4.93E-07,5.75E-10,3.68E-08,839304872,147806032891,0
355,10.0.0.5,1738430325,1,776,64,83,3962395335,30043794,4.46E-07,5.75E-10,3.68E-08,-3932351541,328878812805,0
356,10.0.0.2,1738430325,1,843,64,85,30043794,3962395336,4.85E-07,5.75E-10,3.68E-08,3932351542,2553722490,0
357,10.0.0.5,1738430325,1,855,64,83,1780795577,2620100450,4.92E-07,5.75E-10,3.68E-08,839304873,147806032891,0
358,10.0.0.2,1738430325,1,887,64,85,2620100450,1780795578,5.10E-07,5.75E-10,3.68E-08,-839304872,222708538250,0
359,10.0.0.5,1738430325,1,860,64,42340,3570448276,0,4.95E-07,5.75E-10,3.68E-08,-3570448276,151172780005840,0
360,10.0.0.3,1738430325,1,794,64,43440,2561927730,3570448277,4.57E-07,5.75E-10,3.68E-08,1008520547,111290140591200,0
361,10.0.0.5,1738430325,1,950,64,83,3570448277,2561927731,5.46E-07,5.75E-10,3.68E-08,-1008520546,296347206991,0
362,10.0.0.5,1738430325,1,1015,64,83,3570448277,2561927731,5.84E-07,5.75E-10,3.68E-08,-1008520546,296347206991,0
363,10.0.0.3,1738430325,1,892,64,85,2561927731,3570448424,5.13E-07,5.75E-10,3.68E-08,1008520693,217763857135,0
364,10.0.0.3,1738430325,1,1080,64,85,2561927731,3570448424,6.21E-07,5.75E-10,3.68E-08,1008520693,217763857135,0
365,10.0.0.3,1738430325,1,982,64,85,2561927849,3570448424,5.65E-07,5.75E-10,3.68E-08,1008520575,217763867165,0
366,10.0.0.5,1738430325,1,772,64,83,3570448424,2561927849,4.44E-07,5.75E-10,3.68E-08,-1008520575,296347219192,0
367,10.0.0.5,1738430325,1,795,64,83,3570448424,2561927870,4.57E-07,5.75E-10,3.68E-08,-1008520554,296347219192,0
368,10.0.0.3,1738430325,1,953,64,85,2561927870,3570448425,5.48E-07,5.75E-10,3.68E-08,1008520555,217763868950,0
369,10.0.0.5,1738430325,1,953,64,42340,550638780,0,5.48E-07,5.75E-10,3.68E-08,-550638780,23314045945200,0
370,10.0.0.3,1738430325,1,881,64,43440,2262383387,550638781,5.07E-07,5.75E-10,3.68E-08,-1711744606,98277934331280,0
371,10.0.0.5,1738430325,1,856,64,83,550638781,2262383388,4.92E-07,5.75E-10,3.68E-08,1711744607,45703018823,0
372,10.0.0.5,1738430325,1,925,64,83,550638781,2262383388,5.32E-07,5.75E-10,3.68E-08,1711744607,45703018823,0
373,10.0.0.3,1738430325,1,892,64,85,2262383388,550638928,5.13E-07,5.75E-10,3.68E-08,-1711744460,192302587980,0
374,10.0.0.3,1738430325,1,1026,64,85,2262383388,550638928,5.90E-07,5.75E-10,3.68E-08,-1711744460,192302587980,0
375,10.0.0.3,1738430325,1,958,64,85,2262383506,550638928,5.51E-07,5.75E-10,3.68E-08,-1711744578,192302598010,0
376,10.0.0.5,1738430325,1,853,64,83,550638928,2262383506,4.91E-07,5.75E-10,3.68E-08,1711744578,45703031024,0
377,10.0.0.5,1738430325,1,867,64,83,550638928,2262383527,4.99E-07,5.75E-10,3.68E-08,1711744599,45703031024,0
378,10.0.0.3,1738430325,1,865,64,85,2262383527,550638929,4.98E-07,5.75E-10,3.68E-08,-1711744598,192302599795,0
379,10.0.0.5,1738430325,1,811,64,42340,3152373284,0,4.67E-07,5.75E-10,3.68E-08,-3152373284,133471484844560,0
380,10.0.0.2,1738430325,1,973,64,43440,1347942857,3152373285,5.60E-07,5.75E-10,3.68E-08,1804430428,58554637708080,0
381,10.0.0.5,1738430325,1,918,64,83,3152373285,1347942858,5.28E-07,5.75E-10,3.68E-08,-1804430427,261646982655,0
382,10.0.0.5,1738430325,1,980,64,83,3152373285,1347942858,5.64E-07,5.75E-10,3.68E-08,-1804430427,261646982655,0
383,10.0.0.2,1738430325,1,847,64,85,1347942858,3152373425,4.87E-07,5.75E-10,3.68E-08,1804430567,114575142930,0
384,10.0.0.2,1738430325,1,906,64,85,1347942858,3152373425,5.21E-07,5.75E-10,3.68E-08,1804430567,114575142930,0
385,10.0.0.2,1738430325,1,896,64,85,1347942976,3152373425,5.15E-07,5.75E-10,3.68E-08,1804430449,114575152960,0
386,10.0.0.5,1738430325,1,806,64,83,3152373425,1347942976,4.64E-07,5.75E-10,3.68E-08,-1804430449,261646994275,0
387,10.0.0.5,1738430325,1,832,64,83,3152373425,1347942977,4.79E-07,5.75E-10,3.68E-08,-1804430448,261646994275,0
388,10.0.0.2,1738430325,1,898,64,85,1347942977,3152373426,5.17E-07,5.75E-10,3.68E-08,1804430449,114575153045,0
389,10.0.0.5,1738430325,1,777,64,42340,2124971123,0,4.47E-07,5.75E-10,3.68E-08,-2124971123,89971277347820,0
390,10.0.0.3,1738430325,1,890,64,43440,400005302,2124971124,5.12E-07,5.75E-10,3.68E-08,1724965822,17376230318880,0
391,10.0.0.5,1738430325,1,867,64,83,2124971124,400005303,4.99E-07,5.75E-10,3.68E-08,-1724965821,176372603292,0
392,10.0.0.5,1738430325,1,1073,64,83,2124971124,400005303,6.17E-07,5.75E-10,3.68E-08,-1724965821,176372603292,0
393,10.0.0.3,1738430325,1,907,64,85,400005303,2124971264,5.22E-07,5.75E-10,3.68E-08,1724965961,34000450755,0
394,10.0.0.3,1738430325,1,986,64,85,400005303,2124971264,5.67E-07,5.75E-10,3.68E-08,1724965961,34000450755,0
395,10.0.0.3,1738430325,1,870,64,85,400005421,2124971264,5.00E-07,5.75E-10,3.68E-08,1724965843,34000460785,0
396,10.0.0.5,1738430325,1,791,64,83,2124971264,400005421,4.55E-07,5.75E-10,3.68E-08,-1724965843,176372614912,0
397,10.0.0.5,1738430325,1,886,64,83,2124971264,400005422,5.10E-07,5.75E-10,3.68E-08,-1724965842,176372614912,0
398,10.0.0.3,1738430325,1,837,64,85,400005422,2124971265,4.81E-07,5.75E-10,3.68E-08,1724965843,34000460870,0
399,10.0.0.5,1738430326,1,840,64,42340,3383745777,0,4.83E-07,5.75E-10,3.68E-08,-3383745777,143267796198180,0
400,10.0.0.2,1738430326,1,852,64,43440,1017628366,3383745778,4.90E-07,5.75E-10,3.68E-08,2366117412,44205776219040,0
401,10.0.0.5,1738430326,1,945,64,83,3383745778,1017628367,5.44E-07,5.75E-10,3.68E-08,-2366117411,280850899574,0
402,10.0.0.5,1738430326,1,1060,64,83,3383745778,1017628367,6.10E-07,5.75E-10,3.68E-08,-2366117411,280850899574,0
403,10.0.0.2,1738430326,1,803,64,85,1017628367,3383745918,4.62E-07,5.75E-10,3.68E-08,2366117551,86498411195,0
404,10.0.0.2,1738430326,1,888,64,85,1017628367,3383745918,5.11E-07,5.75E-10,3.68E-08,2366117551,86498411195,0
405,10.0.0.2,1738430326,1,964,64,85,1017628485,3383745918,5.55E-07,5.75E-10,3.68E-08,2366117433,86498421225,0
406,10.0.0.5,1738430326,1,852,64,83,3383745918,1017628485,4.90E-07,5.75E-10,3.68E-08,-2366117433,280850911194,0
407,10.0.0.5,1738430326,1,846,64,83,3383745918,1017628486,4.87E-07,5.75E-10,3.68E-08,-2366117432,280850911194,0
408,10.0.0.2,1738430326,1,824,64,85,1017628486,3383745919,4.74E-07,5.75E-10,3.68E-08,2366117433,86498421310,0
